Country/Region,Date,Confirmed,Recovered,Deaths,Latitude,Longitude,Average Temperature,Average Humidity
Afghanistan,2020-03-05,1.0,0.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-06,1.0,0.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-07,1.0,0.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-08,4.0,0.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-09,4.0,0.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-10,5.0,0.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-11,7.0,0.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-12,7.0,0.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-13,7.0,0.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-14,11.0,0.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-15,16.0,0.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-16,21.0,1.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-17,22.0,1.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-18,22.0,1.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-19,22.0,1.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-20,24.0,1.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-21,24.0,1.0,0.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-22,40.0,1.0,1.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-23,40.0,1.0,1.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-24,74.0,1.0,1.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-25,84.0,2.0,2.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-26,94.0,2.0,4.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-27,110.0,2.0,4.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-28,110.0,2.0,4.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-29,120.0,2.0,4.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-30,170.0,2.0,4.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-03-31,174.0,5.0,4.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-01,237.0,5.0,4.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-02,273.0,10.0,6.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-03,281.0,10.0,6.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-04,299.0,10.0,7.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-05,349.0,15.0,7.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-06,367.0,18.0,11.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-07,423.0,18.0,14.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-08,444.0,29.0,14.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-09,484.0,32.0,15.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-10,521.0,32.0,15.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-11,555.0,32.0,18.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-12,607.0,32.0,18.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-13,665.0,32.0,21.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-14,714.0,40.0,23.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-15,784.0,43.0,25.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-16,840.0,54.0,30.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-17,906.0,99.0,30.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-18,933.0,112.0,30.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-19,996.0,131.0,33.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Afghanistan,2020-04-20,1026.0,135.0,36.0,33.93911,67.709953,6.216666666666667,56.93333333333333
Albania,2020-01-22,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-01-23,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-01-24,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-01-25,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-01-26,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-01-27,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-01-28,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-01-29,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-01-30,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-01-31,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-01,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-02,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-03,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-04,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-05,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-06,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-07,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-08,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-09,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-10,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-11,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-12,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-13,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-14,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-15,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-16,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-17,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-18,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-19,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-20,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-21,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-22,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-23,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-24,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-25,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-26,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-27,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-28,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-02-29,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-01,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-02,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-03,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-04,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-05,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-06,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-07,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-08,0.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-09,2.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-10,10.0,0.0,0.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-11,12.0,0.0,1.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-12,23.0,0.0,1.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-13,33.0,0.0,1.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-14,38.0,0.0,1.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-15,42.0,0.0,1.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-16,51.0,0.0,1.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-17,55.0,0.0,1.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-18,59.0,0.0,2.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-19,64.0,0.0,2.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-20,70.0,0.0,2.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-21,76.0,2.0,2.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-22,89.0,2.0,2.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-23,104.0,2.0,4.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-24,123.0,10.0,5.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-25,146.0,17.0,5.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-26,174.0,17.0,6.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-27,186.0,31.0,8.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-28,197.0,31.0,10.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-29,212.0,33.0,10.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-30,223.0,44.0,11.0,41.153332,20.168331,13.95,69.9
Albania,2020-03-31,243.0,52.0,15.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-01,259.0,67.0,15.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-02,277.0,76.0,16.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-03,304.0,89.0,17.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-04,333.0,99.0,20.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-05,361.0,104.0,20.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-06,377.0,116.0,21.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-07,383.0,131.0,22.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-08,400.0,154.0,22.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-09,409.0,165.0,23.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-10,416.0,182.0,23.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-11,433.0,197.0,23.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-12,446.0,217.0,23.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-13,467.0,232.0,23.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-14,475.0,248.0,24.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-15,494.0,251.0,25.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-16,518.0,277.0,26.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-17,539.0,283.0,26.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-18,548.0,302.0,26.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-19,562.0,314.0,26.0,41.153332,20.168331,13.95,69.9
Albania,2020-04-20,584.0,327.0,26.0,41.153332,20.168331,13.95,69.9
Algeria,2020-01-22,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-01-23,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-01-24,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-01-25,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-01-26,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-01-27,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-01-28,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-01-29,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-01-30,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-01-31,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-01,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-02,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-03,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-04,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-05,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-06,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-07,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-08,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-09,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-10,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-11,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-12,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-13,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-14,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-15,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-16,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-17,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-18,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-19,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-20,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-21,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-22,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-23,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-24,0.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-25,1.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-26,1.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-27,1.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-28,1.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-02-29,1.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-01,1.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-02,3.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-03,5.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-04,12.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-05,12.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-06,17.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-07,17.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-08,19.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-09,20.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-10,20.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-11,20.0,0.0,0.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-12,24.0,8.0,1.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-13,26.0,8.0,2.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-14,37.0,12.0,3.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-15,48.0,12.0,4.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-16,54.0,12.0,4.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-17,60.0,12.0,4.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-18,74.0,12.0,7.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-19,87.0,32.0,9.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-20,90.0,32.0,11.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-21,139.0,32.0,15.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-22,201.0,65.0,17.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-23,230.0,65.0,17.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-24,264.0,24.0,19.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-25,302.0,65.0,21.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-26,367.0,29.0,25.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-27,409.0,29.0,26.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-28,454.0,31.0,29.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-29,511.0,31.0,31.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-30,584.0,37.0,35.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-03-31,716.0,46.0,44.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-01,847.0,61.0,58.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-02,986.0,61.0,86.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-03,1171.0,62.0,105.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-04,1251.0,90.0,130.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-05,1320.0,90.0,152.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-06,1423.0,90.0,173.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-07,1468.0,113.0,193.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-08,1572.0,237.0,205.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-09,1666.0,347.0,235.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-10,1761.0,405.0,256.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-11,1825.0,460.0,275.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-12,1914.0,591.0,293.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-13,1983.0,601.0,313.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-14,2070.0,691.0,326.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-15,2160.0,708.0,336.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-16,2268.0,783.0,348.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-17,2418.0,846.0,364.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-18,2534.0,894.0,367.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-19,2629.0,1047.0,375.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Algeria,2020-04-20,2718.0,1099.0,384.0,28.033886,1.6596259999999998,19.566666666666666,61.71666666666667
Andorra,2020-01-22,0.0,0.0,0.0,42.546245,1.6015540000000001,7.383333333333334,75.23333333333333
Andorra,2020-01-23,0.0,0.0,0.0,42.546245,1.6015540000000001,7.383333333333334,75.23333333333333
Andorra,2020-01-24,0.0,0.0,0.0,42.546245,1.6015540000000001,7.383333333333334,75.23333333333333
Andorra,2020-01-25,0.0,0.0,0.0,42.546245,1.6015540000000001,7.383333333333334,75.23333333333333
Andorra,2020-01-26,0.0,0.0,0.0,42.546245,1.6015540000000001,7.383333333333334,75.23333333333333
Andorra,2020-01-27,0.0,0.0,0.0,42.546245,1.6015540000000001,7.383333333333334,75.23333333333333
Andorra,2020-01-28,0.0,0.0,0.0,42.546245,1.6015540000000001,7.383333333333334,75.23333333333333
Andorra,2020-01-29,0.0,0.0,0.0,42.546245,1.6015540000000001,7.383333333333334,75.23333333333333
Andorra,2020-01-30,0.0,0.0,0.0,42.546245,1.6015540000000001,7.383333333333334,75.23333333333333
Andorra,2020-01-31,0.0,0.0,0.0,42.546245,1.6015540000000001,7.383333333333334,75.23333333333333
Andorra,2020-02-01,0.0,0.0,0.0,42.546245,1.6015540000000001,7.383333333333334,75.23333333333333
Andorra,2020-02-02,0.0,0.0,0.0,42.546245,1.6015540000000001,7.383333333333334,75.23333333333333
